Area,Zone,Time,People.Frequency,Is.Police_Station,Is.Bar,Tier,Residence.Level,Class
1089,3,-1,0,0,0,0,0,1
677,3,-1,0,0,0,0,0,1
251,3,-1,0,0,0,0,0,1
1951,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
324,3,-1,0,0,0,0,0,1
675,3,-1,0,0,0,0,0,1
1426,3,-1,0,0,0,0,0,1
256,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
2132,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
163,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
415,3,-1,0,0,0,0,0,1
1862,3,-1,0,0,0,0,0,1
679,3,-1,0,0,0,0,0,1
278,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
1607,3,-1,0,0,0,0,0,1
2079,3,-1,0,0,0,0,0,1
2079,3,-1,0,0,0,0,0,1
916,3,-1,0,0,0,0,0,1
1604,3,-1,0,0,0,0,0,1
1155,3,-1,0,0,0,0,0,1
108,3,-1,0,0,0,0,0,1
2078,3,-1,0,0,0,0,0,1
914,3,-1,0,0,0,0,0,1
660,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
617,3,-1,0,0,0,0,0,1
617,3,-1,0,0,0,0,0,1
617,3,-1,0,0,0,0,0,1
617,3,-1,0,0,0,0,0,1
2136,3,-1,0,0,0,0,0,1
569,3,-1,0,0,0,0,0,1
607,3,-1,0,0,0,0,0,1
617,3,-1,0,0,0,0,0,1
607,3,-1,0,0,0,0,0,1
613,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
617,3,-1,0,0,0,0,0,1
617,3,-1,0,0,0,0,0,1
607,3,-1,0,0,0,0,0,1
607,3,-1,0,0,0,0,0,1
2229,3,-1,0,0,0,0,0,1
616,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
689,3,-1,0,0,0,0,0,1
522,3,-1,0,0,0,0,0,1
275,3,-1,0,0,0,0,0,1
41,3,-1,0,0,0,0,0,1
522,3,-1,0,0,0,0,0,1
691,3,-1,0,0,0,0,0,1
691,3,-1,0,0,0,0,0,1
522,3,-1,0,0,0,0,0,1
187,3,-1,0,0,0,0,0,1
1053,3,-1,0,0,0,0,0,1
1071,3,-1,0,0,0,0,0,1
1064,3,-1,0,0,0,0,0,1
214,3,-1,0,0,0,0,0,1
1075,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
1075,3,-1,0,0,0,0,0,1
1080,3,-1,0,0,0,0,0,1
1067,3,-1,0,0,0,0,0,1
213,3,-1,0,0,0,0,0,1
1062,3,-1,0,0,0,0,0,1
1060,3,-1,0,0,0,0,0,1
298,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
532,3,-1,0,0,0,0,0,1
223,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
236,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
233,3,-1,0,0,0,0,0,1
1748,3,-1,0,0,0,0,0,1
1332,3,-1,0,0,0,0,0,1
1650,3,-1,0,0,0,0,0,1
1638,3,-1,0,0,0,0,0,1
1363,3,-1,0,0,0,0,0,1
1055,3,-1,0,0,0,0,0,1
1494,3,-1,0,0,0,0,0,1
1054,3,-1,0,0,0,0,0,1
1404,3,-1,0,0,0,0,0,1
15,3,-1,0,0,0,0,0,1
632,3,-1,0,0,0,0,0,1
636,3,-1,0,0,0,0,0,1
1673,3,-1,0,0,0,0,0,1
559,3,-1,0,0,0,0,0,1
1274,3,-1,0,0,0,0,0,1
2042,3,-1,0,0,0,0,0,1
1386,3,-1,0,0,0,0,0,1
386,3,-1,0,0,0,0,0,1
1993,3,-1,0,0,0,0,0,1
2090,3,-1,0,0,0,0,0,1
2194,3,-1,0,0,0,0,0,1
2033,3,-1,0,0,0,0,0,1
1876,3,-1,0,0,0,0,0,1
376,3,-1,0,0,0,0,0,1
2186,3,-1,0,0,0,0,0,1
1975,3,-1,0,0,0,0,0,1
2093,3,-1,0,0,0,0,0,1
556,3,-1,0,0,0,0,0,1
1883,3,-1,0,0,0,0,0,1
1962,3,-1,0,0,0,0,0,1
1883,3,-1,0,0,0,0,0,1
329,3,-1,0,0,0,0,0,1
85,3,-1,0,0,0,0,0,1
1438,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
231,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
608,3,-1,0,0,0,0,0,1
582,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
860,3,-1,0,0,0,0,0,1
890,3,-1,0,0,0,0,0,1
868,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
860,3,-1,0,0,0,0,0,1
1286,3,-1,0,0,0,0,0,1
1046,3,-1,0,0,0,0,0,1
928,3,-1,0,0,0,0,0,1
557,3,-1,0,0,0,0,0,1
925,3,-1,0,0,0,0,0,1
588,3,-1,0,0,0,0,0,1
1867,3,-1,0,0,0,0,0,1
1127,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
954,3,-1,0,0,0,0,0,1
1006,3,-1,0,0,0,0,0,1
1989,3,-1,0,0,0,0,0,1
648,3,-1,0,0,0,0,0,1
1092,3,-1,0,0,0,0,0,1
2257,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
1538,3,-1,0,0,0,0,0,1
1187,3,-1,0,0,0,0,0,1
1126,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
446,3,-1,0,0,0,0,0,1
446,3,-1,0,0,0,0,0,1
446,3,-1,0,0,0,0,0,1
721,3,-1,0,0,0,0,0,1
2017,3,-1,0,0,0,0,0,1
447,3,-1,0,0,0,0,0,1
447,3,-1,0,0,0,0,0,1
447,3,-1,0,0,0,0,0,1
619,3,-1,0,0,0,0,0,1
619,3,-1,0,0,0,0,0,1
619,3,-1,0,0,0,0,0,1
619,3,-1,0,0,0,0,0,1
186,3,-1,0,0,0,0,0,1
1071,3,-1,0,0,0,0,0,1
532,3,-1,0,0,0,0,0,1
1184,3,-1,0,0,0,0,0,1
1053,3,-1,0,0,0,0,0,1
474,3,-1,0,0,0,0,0,1
1073,3,-1,0,0,0,0,0,1
1180,3,-1,0,0,0,0,0,1
1076,3,-1,0,0,0,0,0,1
467,3,-1,0,0,0,0,0,1
186,3,-1,0,0,0,0,0,1
1180,3,-1,0,0,0,0,0,1
187,3,-1,0,0,0,0,0,1
300,3,-1,0,0,0,0,0,1
1053,3,-1,0,0,0,0,0,1
1071,3,-1,0,0,0,0,0,1
276,3,-1,0,0,0,0,0,1
187,3,-1,0,0,0,0,0,1
1071,3,-1,0,0,0,0,0,1
128,3,-1,0,0,0,0,0,1
336,3,-1,0,0,0,0,0,1
187,3,-1,0,0,0,0,0,1
332,3,-1,0,0,0,0,0,1
186,3,-1,0,0,0,0,0,1
1053,3,-1,0,0,0,0,0,1
143,3,-1,0,0,0,0,0,1
145,3,-1,0,0,0,0,0,1
145,3,-1,0,0,0,0,0,1
246,3,-1,0,0,0,0,0,1
277,3,-1,0,0,0,0,0,1
1067,3,-1,0,0,0,0,0,1
1084,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
762,3,-1,0,0,0,0,0,1
1072,3,-1,0,0,0,0,0,1
265,3,-1,0,0,0,0,0,1
655,3,-1,0,0,0,0,0,1
2030,3,-1,0,0,0,0,0,1
1067,3,-1,0,0,0,0,0,1
1073,3,-1,0,0,0,0,0,1
140,3,-1,0,0,0,0,0,1
1071,3,-1,0,0,0,0,0,1
1027,3,-1,0,0,0,0,0,1
1073,3,-1,0,0,0,0,0,1
1076,3,-1,0,0,0,0,0,1
1058,3,-1,0,0,0,0,0,1
1053,3,-1,0,0,0,0,0,1
300,3,-1,0,0,0,0,0,1
1376,3,-1,0,0,0,0,0,1
1073,3,-1,0,0,0,0,0,1
1072,3,-1,0,0,0,0,0,1
1073,3,-1,0,0,0,0,0,1
1060,3,-1,0,0,0,0,0,1
1058,3,-1,0,0,0,0,0,1
1065,3,-1,0,0,0,0,0,1
243,3,-1,0,0,0,0,0,1
332,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
1071,3,-1,0,0,0,0,0,1
298,3,-1,0,0,0,0,0,1
1064,3,-1,0,0,0,0,0,1
1065,3,-1,0,0,0,0,0,1
1053,3,-1,0,0,0,0,0,1
298,3,-1,0,0,0,0,0,1
1053,3,-1,0,0,0,0,0,1
1056,3,-1,0,0,0,0,0,1
1062,3,-1,0,0,0,0,0,1
1075,3,-1,0,0,0,0,0,1
213,3,-1,0,0,0,0,0,1
145,3,-1,0,0,0,0,0,1
1076,3,-1,0,0,0,0,0,1
1058,3,-1,0,0,0,0,0,1
1073,3,-1,0,0,0,0,0,1
190,3,-1,0,0,0,0,0,1
186,3,-1,0,0,0,0,0,1
1062,3,-1,0,0,0,0,0,1
143,3,-1,0,0,0,0,0,1
1084,3,-1,0,0,0,0,0,1
186,3,-1,0,0,0,0,0,1
143,3,-1,0,0,0,0,0,1
1058,3,-1,0,0,0,0,0,1
332,3,-1,0,0,0,0,0,1
467,3,-1,0,0,0,0,0,1
143,3,-1,0,0,0,0,0,1
243,3,-1,0,0,0,0,0,1
179,3,-1,0,0,0,0,0,1
332,3,-1,0,0,0,0,0,1
272,3,-1,0,0,0,0,0,1
243,3,-1,0,0,0,0,0,1
276,3,-1,0,0,0,0,0,1
588,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
576,3,-1,0,0,0,0,0,1
1343,3,-1,0,0,0,0,0,1
1169,3,-1,0,0,0,0,0,1
549,3,-1,0,0,0,0,0,1
547,3,-1,0,0,0,0,0,1
532,3,-1,0,0,0,0,0,1
1842,3,-1,0,0,0,0,0,1
1392,3,-1,0,0,0,0,0,1
1425,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
435,3,-1,0,0,0,0,0,1
435,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
1107,3,-1,0,0,0,0,0,1
630,3,-1,0,0,0,0,0,1
801,3,-1,0,0,0,0,0,1
998,3,-1,0,0,0,0,0,1
1107,3,-1,0,0,0,0,0,1
430,3,-1,0,0,0,0,0,1
1133,3,-1,0,0,0,0,0,1
1134,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
578,3,-1,0,0,0,0,0,1
1131,3,-1,0,0,0,0,0,1
1246,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
723,3,-1,0,0,0,0,0,1
487,3,-1,0,0,0,0,0,1
487,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
233,3,-1,0,0,0,0,0,1
227,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
435,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
1222,3,-1,0,0,0,0,0,1
1214,3,-1,0,0,0,0,0,1
1615,3,-1,0,0,0,0,0,1
1609,3,-1,0,0,0,0,0,1
1545,3,-1,0,0,0,0,0,1
1345,3,-1,0,0,0,0,0,1
1617,3,-1,0,0,0,0,0,1
1477,3,-1,0,0,0,0,0,1
1679,3,-1,0,0,0,0,0,1
1583,3,-1,0,0,0,0,0,1
1477,3,-1,0,0,0,0,0,1
8,3,-1,0,0,0,0,0,1
1636,3,-1,0,0,0,0,0,1
1345,3,-1,0,0,0,0,0,1
1687,3,-1,0,0,0,0,0,1
1345,3,-1,0,0,0,0,0,1
20,3,-1,0,0,0,0,0,1
945,3,-1,0,0,0,0,0,1
1695,3,-1,0,0,0,0,0,1
1578,3,-1,0,0,0,0,0,1
1562,3,-1,0,0,0,0,0,1
943,3,-1,0,0,0,0,0,1
1687,3,-1,0,0,0,0,0,1
1646,3,-1,0,0,0,0,0,1
1669,3,-1,0,0,0,0,0,1
1689,3,-1,0,0,0,0,0,1
941,3,-1,0,0,0,0,0,1
1664,3,-1,0,0,0,0,0,1
1562,3,-1,0,0,0,0,0,1
1587,3,-1,0,0,0,0,0,1
1612,3,-1,0,0,0,0,0,1
1573,3,-1,0,0,0,0,0,1
1622,3,-1,0,0,0,0,0,1
1615,3,-1,0,0,0,0,0,1
1533,3,-1,0,0,0,0,0,1
23,3,-1,0,0,0,0,0,1
1519,3,-1,0,0,0,0,0,1
1670,3,-1,0,0,0,0,0,1
1507,3,-1,0,0,0,0,0,1
1519,3,-1,0,0,0,0,0,1
1054,3,-1,0,0,0,0,0,1
1490,3,-1,0,0,0,0,0,1
1611,3,-1,0,0,0,0,0,1
707,3,-1,0,0,0,0,0,1
1546,3,-1,0,0,0,0,0,1
1534,3,-1,0,0,0,0,0,1
1577,3,-1,0,0,0,0,0,1
1505,3,-1,0,0,0,0,0,1
407,3,-1,0,0,0,0,0,1
1165,3,-1,0,0,0,0,0,1
1591,3,-1,0,0,0,0,0,1
1249,3,-1,0,0,0,0,0,1
1346,3,-1,0,0,0,0,0,1
1716,3,-1,0,0,0,0,0,1
1444,3,-1,0,0,0,0,0,1
1237,3,-1,0,0,0,0,0,1
797,3,-1,0,0,0,0,0,1
2171,3,-1,0,0,0,0,0,1
1912,3,-1,0,0,0,0,0,1
1011,3,-1,0,0,0,0,0,1
2231,3,-1,0,0,0,0,0,1
658,3,-1,0,0,0,0,0,1
797,3,-1,0,0,0,0,0,1
2182,3,-1,0,0,0,0,0,1
1239,3,-1,0,0,0,0,0,1
733,3,-1,0,0,0,0,0,1
1174,3,-1,0,0,0,0,0,1
635,3,-1,0,0,0,0,0,1
1676,3,-1,0,0,0,0,0,1
1010,3,-1,0,0,0,0,0,1
798,3,-1,0,0,0,0,0,1
635,3,-1,0,0,0,0,0,1
744,3,-1,0,0,0,0,0,1
1911,3,-1,0,0,0,0,0,1
1176,3,-1,0,0,0,0,0,1
733,3,-1,0,0,0,0,0,1
904,3,-1,0,0,0,0,0,1
1175,3,-1,0,0,0,0,0,1
731,3,-1,0,0,0,0,0,1
1872,3,-1,0,0,0,0,0,1
2177,3,-1,0,0,0,0,0,1
1708,3,-1,0,0,0,0,0,1
1905,3,-1,0,0,0,0,0,1
2185,3,-1,0,0,0,0,0,1
747,3,-1,0,0,0,0,0,1
2177,3,-1,0,0,0,0,0,1
377,3,-1,0,0,0,0,0,1
903,3,-1,0,0,0,0,0,1
716,3,-1,0,0,0,0,0,1
1238,3,-1,0,0,0,0,0,1
1918,3,-1,0,0,0,0,0,1
1241,3,-1,0,0,0,0,0,1
529,3,-1,0,0,0,0,0,1
1242,3,-1,0,0,0,0,0,1
1941,3,-1,0,0,0,0,0,1
1273,3,-1,0,0,0,0,0,1
2044,3,-1,0,0,0,0,0,1
715,3,-1,0,0,0,0,0,1
1371,3,-1,0,0,0,0,0,1
567,3,-1,0,0,0,0,0,1
588,3,-1,0,0,0,0,0,1
2214,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
524,3,-1,0,0,0,0,0,1
2138,3,-1,0,0,0,0,0,1
517,3,-1,0,0,0,0,0,1
2138,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
1712,3,-1,0,0,0,0,0,1
2062,3,-1,0,0,0,0,0,1
608,3,-1,0,0,0,0,0,1
608,3,-1,0,0,0,0,0,1
608,3,-1,0,0,0,0,0,1
608,3,-1,0,0,0,0,0,1
859,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
1259,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
506,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
1662,3,-1,0,0,0,0,0,1
1268,3,-1,0,0,0,0,0,1
588,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
1185,3,-1,0,0,0,0,0,1
1989,3,-1,0,0,0,0,0,1
472,3,-1,0,0,0,0,0,1
1180,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
471,3,-1,0,0,0,0,0,1
2224,3,-1,0,0,0,0,0,1
686,3,-1,0,0,0,0,0,1
491,3,-1,0,0,0,0,0,1
1126,3,-1,0,0,0,0,0,1
470,3,-1,0,0,0,0,0,1
1178,3,-1,0,0,0,0,0,1
315,3,-1,0,0,0,0,0,1
470,3,-1,0,0,0,0,0,1
1118,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
136,3,-1,0,0,0,0,0,1
1126,3,-1,0,0,0,0,0,1
1144,3,-1,0,0,0,0,0,1
1826,3,-1,0,0,0,0,0,1
479,3,-1,0,0,0,0,0,1
1829,3,-1,0,0,0,0,0,1
1945,3,-1,0,0,0,0,0,1
1825,3,-1,0,0,0,0,0,1
1828,3,-1,0,0,0,0,0,1
480,3,-1,0,0,0,0,0,1
1586,3,-1,0,0,0,0,0,1
2223,3,-1,0,0,0,0,0,1
88,3,-1,0,0,0,0,0,1
52,3,-1,0,0,0,0,0,1
1115,3,-1,0,0,0,0,0,1
1514,3,-1,0,0,0,0,0,1
477,3,-1,0,0,0,0,0,1
1903,3,-1,0,0,0,0,0,1
1585,3,-1,0,0,0,0,0,1
817,3,-1,0,0,0,0,0,1
2049,3,-1,0,0,0,0,0,1
1202,3,-1,0,0,0,0,0,1
10,3,-1,0,0,0,0,0,1
852,3,-1,0,0,0,0,0,1
970,3,-1,0,0,0,0,0,1
1199,3,-1,0,0,0,0,0,1
1203,3,-1,0,0,0,0,0,1
1183,3,-1,0,0,0,0,0,1
70,3,-1,0,0,0,0,0,1
11,3,-1,0,0,0,0,0,1
478,3,-1,0,0,0,0,0,1
491,3,-1,0,0,0,0,0,1
1006,3,-1,0,0,0,0,0,1
1652,3,-1,0,0,0,0,0,1
469,3,-1,0,0,0,0,0,1
1006,3,-1,0,0,0,0,0,1
492,3,-1,0,0,0,0,0,1
1251,3,-1,0,0,0,0,0,1
2258,3,-1,0,0,0,0,0,1
1328,3,-1,0,0,0,0,0,1
475,3,-1,0,0,0,0,0,1
2262,3,-1,0,0,0,0,0,1
493,3,-1,0,0,0,0,0,1
1186,3,-1,0,0,0,0,0,1
685,3,-1,0,0,0,0,0,1
467,3,-1,0,0,0,0,0,1
91,3,-1,0,0,0,0,0,1
1196,3,-1,0,0,0,0,0,1
493,3,-1,0,0,0,0,0,1
92,3,-1,0,0,0,0,0,1
1190,3,-1,0,0,0,0,0,1
476,3,-1,0,0,0,0,0,1
1185,3,-1,0,0,0,0,0,1
1181,3,-1,0,0,0,0,0,1
1311,3,-1,0,0,0,0,0,1
976,3,-1,0,0,0,0,0,1
12,3,-1,0,0,0,0,0,1
727,3,-1,0,0,0,0,0,1
1906,3,-1,0,0,0,0,0,1
1143,3,-1,0,0,0,0,0,1
1697,3,-1,0,0,0,0,0,1
496,3,-1,0,0,0,0,0,1
497,3,-1,0,0,0,0,0,1
482,3,-1,0,0,0,0,0,1
1182,3,-1,0,0,0,0,0,1
1008,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
2016,3,-1,0,0,0,0,0,1
2016,3,-1,0,0,0,0,0,1
2016,3,-1,0,0,0,0,0,1
427,3,-1,0,0,0,0,0,1
427,3,-1,0,0,0,0,0,1
427,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
438,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
224,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
224,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
224,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
917,3,-1,0,0,0,0,0,1
676,3,-1,0,0,0,0,0,1
911,3,-1,0,0,0,0,0,1
937,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
607,3,-1,0,0,0,0,0,1
607,3,-1,0,0,0,0,0,1
607,3,-1,0,0,0,0,0,1
607,3,-1,0,0,0,0,0,1
614,3,-1,0,0,0,0,0,1
614,3,-1,0,0,0,0,0,1
614,3,-1,0,0,0,0,0,1
522,3,-1,0,0,0,0,0,1
1356,3,-1,0,0,0,0,0,1
1406,3,-1,0,0,0,0,0,1
520,3,-1,0,0,0,0,0,1
657,3,-1,0,0,0,0,0,1
1157,3,-1,0,0,0,0,0,1
1472,3,-1,0,0,0,0,0,1
260,3,-1,0,0,0,0,0,1
1743,3,-1,0,0,0,0,0,1
1897,3,-1,0,0,0,0,0,1
13,3,-1,0,0,0,0,0,1
508,3,-1,0,0,0,0,0,1
508,3,-1,0,0,0,0,0,1
2159,3,-1,0,0,0,0,0,1
508,3,-1,0,0,0,0,0,1
508,3,-1,0,0,0,0,0,1
508,3,-1,0,0,0,0,0,1
505,3,-1,0,0,0,0,0,1
696,3,-1,0,0,0,0,0,1
483,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
518,3,-1,0,0,0,0,0,1
691,3,-1,0,0,0,0,0,1
690,3,-1,0,0,0,0,0,1
691,3,-1,0,0,0,0,0,1
690,3,-1,0,0,0,0,0,1
520,3,-1,0,0,0,0,0,1
1084,3,-1,0,0,0,0,0,1
1637,3,-1,0,0,0,0,0,1
143,3,-1,0,0,0,0,0,1
186,3,-1,0,0,0,0,0,1
143,3,-1,0,0,0,0,0,1
332,3,-1,0,0,0,0,0,1
332,3,-1,0,0,0,0,0,1
1058,3,-1,0,0,0,0,0,1
186,3,-1,0,0,0,0,0,1
143,3,-1,0,0,0,0,0,1
243,3,-1,0,0,0,0,0,1
1053,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
1858,3,-1,0,0,0,0,0,1
1322,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
1425,3,-1,0,0,0,0,0,1
532,3,-1,0,0,0,0,0,1
2148,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
1221,3,-1,0,0,0,0,0,1
1221,3,-1,0,0,0,0,0,1
1221,3,-1,0,0,0,0,0,1
1212,3,-1,0,0,0,0,0,1
1216,3,-1,0,0,0,0,0,1
683,3,-1,0,0,0,0,0,1
1211,3,-1,0,0,0,0,0,1
1214,3,-1,0,0,0,0,0,1
1209,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
1209,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
706,3,-1,0,0,0,0,0,1
250,3,-1,0,0,0,0,0,1
775,3,-1,0,0,0,0,0,1
897,3,-1,0,0,0,0,0,1
194,3,-1,0,0,0,0,0,1
345,3,-1,0,0,0,0,0,1
27,3,-1,0,0,0,0,0,1
307,3,-1,0,0,0,0,0,1
897,3,-1,0,0,0,0,0,1
297,3,-1,0,0,0,0,0,1
1333,3,-1,0,0,0,0,0,1
1615,3,-1,0,0,0,0,0,1
874,3,-1,0,0,0,0,0,1
769,3,-1,0,0,0,0,0,1
1488,3,-1,0,0,0,0,0,1
2059,3,-1,0,0,0,0,0,1
769,3,-1,0,0,0,0,0,1
707,3,-1,0,0,0,0,0,1
769,3,-1,0,0,0,0,0,1
1690,3,-1,0,0,0,0,0,1
800,3,-1,0,0,0,0,0,1
1758,3,-1,0,0,0,0,0,1
1166,3,-1,0,0,0,0,0,1
874,3,-1,0,0,0,0,0,1
1250,3,-1,0,0,0,0,0,1
164,3,-1,0,0,0,0,0,1
113,3,-1,0,0,0,0,0,1
771,3,-1,0,0,0,0,0,1
1952,3,-1,0,0,0,0,0,1
2220,3,-1,0,0,0,0,0,1
2200,3,-1,0,0,0,0,0,1
1325,3,-1,0,0,0,0,0,1
877,3,-1,0,0,0,0,0,1
1601,3,-1,0,0,0,0,0,1
1353,3,-1,0,0,0,0,0,1
434,3,-1,0,0,0,0,0,1
59,3,-1,0,0,0,0,0,1
1782,3,-1,0,0,0,0,0,1
1258,3,-1,0,0,0,0,0,1
857,3,-1,0,0,0,0,0,1
1412,3,-1,0,0,0,0,0,1
2024,3,-1,0,0,0,0,0,1
1379,3,-1,0,0,0,0,0,1
378,3,-1,0,0,0,0,0,1
310,3,-1,0,0,0,0,0,1
1953,3,-1,0,0,0,0,0,1
1771,3,-1,0,0,0,0,0,1
1597,3,-1,0,0,0,0,0,1
1780,3,-1,0,0,0,0,0,1
839,3,-1,0,0,0,0,0,1
2168,3,-1,0,0,0,0,0,1
2217,3,-1,0,0,0,0,0,1
2128,3,-1,0,0,0,0,0,1
60,3,-1,0,0,0,0,0,1
432,3,-1,0,0,0,0,0,1
397,3,-1,0,0,0,0,0,1
848,3,-1,0,0,0,0,0,1
1950,3,-1,0,0,0,0,0,1
455,3,-1,0,0,0,0,0,1
1657,3,-1,0,0,0,0,0,1
1139,3,-1,0,0,0,0,0,1
1781,3,-1,0,0,0,0,0,1
2215,3,-1,0,0,0,0,0,1
919,3,-1,0,0,0,0,0,1
2248,3,-1,0,0,0,0,0,1
1773,3,-1,0,0,0,0,0,1
1974,3,-1,0,0,0,0,0,1
2000,3,-1,0,0,0,0,0,1
1432,3,-1,0,0,0,0,0,1
2101,3,-1,0,0,0,0,0,1
784,3,-1,0,0,0,0,0,1
1535,3,-1,0,0,0,0,0,1
2162,3,-1,0,0,0,0,0,1
440,3,-1,0,0,0,0,0,1
582,3,-1,0,0,0,0,0,1
578,3,-1,0,0,0,0,0,1
1928,3,-1,0,0,0,0,0,1
582,3,-1,0,0,0,0,0,1
582,3,-1,0,0,0,0,0,1
582,3,-1,0,0,0,0,0,1
